Scan Mz Intensity
15496 57.0578 0.1176913661613784
15496 58.0655 0.14593729404010922
15496 59.0607 0.190660013181433
15506 54.6101 0.6618955032474249
15506 57.1553 0.163405452364208
15604 54.4331 0.18181818181818182
15604 60.0811 0.5515151515151515
15605 57.034 0.5436998776675275
15605 57.0704 0.2613941719555421
15614 50.1418 0.7891751475593114
15622 55.0547 0.4956201014292301
15695 55.0547 0.3386042731859276
15695 56.597 0.40632512782311314
15716 55.0545 0.14072119613016712
15716 56.124 0.4837291116974494
15755 60.0812 0.11479289940828402
15755 85.0283 0.20118343195266272
15755 87.8981 0.1893491124260355
15755 95.0851 0.1893491124260355
15760 57.0339 0.43549265106151336
15760 60.0811 0.195971692977681
15823 57.0702 0.3967446592065107
15823 60.0812 0.3051881993896236
15895 56.0499 0.26851644663235624
15895 57.0339 0.24614007607965988
15911 50.4468 0.2187944426211574
15911 51.1161 0.28443277540750467
15927 59.2208 0.2731411229135053
15927 60.0812 0.36418816388467373
15931 58.0655 0.6126295947219604
15931 59.0731 0.10838831291234684
15931 60.0811 0.13901979264844486
15933 52.3856 0.14760147601476015
15933 55.0548 0.16341591987348444
15933 58.2741 0.23194517659462308
15934 52.8074 0.5729838132072769
15934 58.0656 0.12414649286157665
15934 59.0733 0.14802081841187986
15935 55.0545 0.5093378607809848
15935 56.0499 0.155631013016412
15936 57.0339 0.3461296412838263
15937 56.1867 0.30979827089337175
15937 58.0655 0.10086455331412104
15939 53.681 0.30499858796950013
15939 54.5892 0.3727760519627224
15941 54.5816 0.3815261044176707
15941 58.0657 0.36813922356091033
15943 55.0547 0.2085747392815759
15943 57.7675 0.10718424101969873
16096 52.4132 0.2250765260188464
16132 55.0183 0.102880658436214
16132 57.0338 0.5401234567901234
16133 53.4742 0.20224225104418553
16133 55.0546 0.43965706748735983
16135 52.3881 0.6141646583223198
16138 51.0564 0.5699916177703269
16138 57.7422 0.1173512154233026
16147 59.0732 0.6331022007838408
16147 60.0812 0.12059089538739826
16152 58.0658 0.59254327563249
16152 59.0734 0.11318242343541944
16167 55.57 0.3536568114301881
16167 58.0655 0.41024190125901827
16176 57.0704 0.5847953216374269
16293 57.2801 0.6725034894048979
16329 55.0182 0.5526315789473685
16329 55.0545 0.13157894736842105
16333 58.6245 0.36827680712572797
16333 60.0812 0.4196642685851319
16337 55.0547 0.19460661662496526
16337 58.0655 0.22240756185710314
16363 60.0811 0.7299270072992701
16396 60.0812 0.12177985948477751
16396 86.0964 0.7306791569086651
16399 55.0182 0.31295137217140107
16403 60.0813 0.5186020293122886
16403 67.0546 0.12401352874859076
16404 57.0339 0.4345464421510049
16404 57.0704 0.37343834872351983
16419 53.0027 0.24639982478234682
16419 53.039 0.4380441329463943
16419 54.0342 0.12319991239117341
16420 54.0008 0.7236964186305437
16435 52.4394 0.269574807008945
16484 54.6136 0.10093363613424174
16484 59.5317 0.31541761291950543
16488 53.3202 0.68033381712627
16518 53.0391 0.1323131795432319
16518 55.0183 0.16682966116320544
16530 51.1324 0.3691626161324063
16530 51.3045 0.3691626161324063
16540 58.0655 0.13931272389544913
16540 59.0689 0.21228605545973198
16540 59.0732 0.14594666312856575
16540 60.0813 0.11277696696298262
16552 57.0677 0.9319664492078286
16596 55.0184 0.46823454293923594
16600 55.0547 0.4956201014292301
16602 55.0183 0.49029755613907017
16604 55.055 0.48156903948866125
16604 57.034 0.2670519218982576
16607 54.2925 0.5655616462194379
16607 55.0548 0.10441138084051162
16611 55.0548 0.4314582195521573
16611 57.0704 0.18022938285090115
16618 54.5211 0.506766827639659
16625 52.6826 0.5293551491819056
16625 54.8376 0.1323387872954764
16628 56.4582 0.5634638196915777
16629 50.2732 0.5423203563819485
16629 55.0548 0.14720123958938602
16634 55.0546 0.5808788355087815
16635 55.0547 0.5289006422364941
16639 55.0183 0.5052762500728764
16639 55.0546 0.137979283673747
16643 55.0547 0.5231184610192373
16649 52.8112 0.5043394204299494
16649 55.0548 0.19543152541660538
16659 53.0592 0.5734767025089605
16660 52.4083 0.5169917970634866
16663 57.0889 0.4861111111111111
16669 53.1876 0.2628009494743981
16669 55.0185 0.1356391997287216
16669 55.0547 0.1017293997965412
16674 52.8929 0.1376
16674 58.0656 0.352
16674 60.0811 0.128
16686 57.034 0.48971596474045054
16686 58.0656 0.1780785326328911
16686 59.0734 0.10684711957973467
16688 50.1338 0.1171875
16688 53.0397 0.390625
16688 58.6533 0.10516826923076923
16690 55.0183 0.13040341823428223
16701 50.5616 0.5022321428571429
16701 57.034 0.18694196428571427
16707 50.3342 0.5488565488565489
16707 52.6918 0.10810810810810811
16714 54.8076 0.449925012497917
16724 52.5292 0.42846941204475125
16724 57.034 0.19757200666507974
16724 58.0656 0.12854082361342536
16746 55.0547 0.19607843137254902
16746 57.0341 0.10212418300653595
16746 58.0656 0.13071895424836602
16757 55.0183 0.4620203602192639
16757 55.0548 0.14878621769772904
16764 51.4325 0.10870127853408562
16764 53.5844 0.10352502717531964
16766 52.5292 0.42846941204475125
16766 57.034 0.19757200666507974
16766 58.0656 0.12854082361342536
16787 58.0655 0.2663706992230855
16787 59.0733 0.13318534961154274
16787 60.0812 0.3995560488346282
16799 57.034 0.5313092979127134
16799 58.0656 0.16698292220113853
16801 52.509 0.4861111111111111
16801 56.8816 0.16203703703703703
16804 53.4741 0.3314635390107088
16804 54.5302 0.1198368179500255
16816 54.8579 0.5110930421651759
16816 55.0183 0.18585201533279128
16822 55.0547 0.4521276595744681
16822 56.2788 0.2127659574468085
16823 55.0183 0.7831072577261922
16825 50.993 0.35766070565490576
16825 55.7117 0.1304978250362494
16832 51.4052 0.31683168316831684
16832 51.5207 0.10561056105610561
16832 58.0655 0.1188118811881188
16837 57.0339 0.5036128749726297
16842 53.4943 0.20239880059970014
16842 55.7978 0.5547226386806596
16849 50.0977 0.5244996549344375
16849 60.0812 0.16563146997929606
16856 55.0547 0.12012974011932888
16860 51.7536 0.4374856090260189
16860 51.9189 0.15657379691457518
16869 55.5135 0.5286069651741293
16874 57.0339 0.5613425925925926
16876 54.9406 0.5703422053231939
16885 51.1697 0.36644165863066536
16885 57.034 0.21215043394406943
16891 51.36 0.45012165450121655
16891 52.4508 0.15815085158150852
16893 55.0546 0.11138014527845036
16893 56.9652 0.15738498789346247
16895 53.2856 0.5194419709112497
16898 57.034 0.5018617451837462
16901 50.9997 0.4672290720311486
16901 58.0656 0.10382868267358858
16919 58.0656 0.34649122807017546
16919 59.0733 0.17543859649122806
16924 51.0233 0.1016949152542373
16924 52.1401 0.13983050847457626
16924 52.5265 0.2330508474576271
16924 54.119 0.3177966101694915
16939 55.0545 0.4267425320056899
16939 57.0339 0.1422475106685633
16969 55.0185 0.5368600235694645
16969 56.1723 0.10475317533062721
16970 57.0342 0.37827943868212327
16972 57.0339 0.4400117336462306
16972 58.0656 0.18578273198396403
16976 51.5535 0.5230672664504655
16984 53.3626 0.5180684362008314
16984 55.0184 0.17908538535337384
16992 55.0183 0.5073681978584519
16992 55.0548 0.1665985127296409
17006 51.3174 0.2638311480652383
17006 54.2125 0.48768787975695554
17013 55.0547 0.5133964383122092
17013 57.034 0.16043638697256538
17031 55.0183 0.5337199838104938
17031 55.0547 0.115639329825607
17038 56.4531 0.4835589941972921
17038 57.034 0.1289490651192779
17039 50.7172 0.3461078597948524
17039 55.0548 0.4090365615757347
17043 50.2992 0.15900575710499862
17043 55.0547 0.16631636662706753
17043 57.034 0.11696975235310245
17043 57.0703 0.23759480946723932
17044 58.0658 0.7818052594171997
17084 57.0339 0.5426739023186976
17084 58.0655 0.13073507646768623
17085 53.8425 0.4744958481613286
17099 50.1047 0.46477495107632094
17099 51.3261 0.136986301369863
17115 55.0183 0.10518263530311724
17115 58.0628 0.38248231019315354
17137 58.0655 0.15436241610738255
17137 60.0811 0.40268456375838924
17174 55.0185 0.43903662819869543
17174 55.0548 0.18815855494229805
17181 53.191 0.5182213306586426
17181 58.1963 0.15713808090939485
17287 52.8456 0.3806720129936047
17287 55.0547 0.3502182519541163
17296 57.2792 0.1364499288087328
17296 60.073 0.30849549121974373
17296 60.0811 0.1364499288087328
17300 58.0657 0.795924864692773
17314 55.0184 0.45880611741489885
17314 55.0548 0.2121361618154909
17325 51.3571 0.1291409320606401
17325 55.1804 0.3930376193149916
17325 57.0341 0.10668163952835485
17346 51.4346 0.4333096982588828
17346 55.0547 0.23241156542976443
17347 50.1338 0.1171875
17347 53.0397 0.390625
17347 58.6533 0.10516826923076923
17356 52.3365 0.14058106841611998
17356 55.0547 0.14727540500736377
17356 57.0705 0.10710938545990092
17356 58.0657 0.21421877091980185
17387 50.3467 0.6996064713598601
17399 55.0547 0.2728512960436562
17403 55.0546 0.33546064473899523
17403 57.0339 0.23727704140075273
17424 51.2721 0.5254233240190108
17424 55.0547 0.1910630269160039
17444 55.0184 0.11936525768852689
17487 53.839 0.6480356419603078
17514 55.0547 0.5299417064122947
17514 57.0339 0.19136783842666197
17531 55.0184 0.3474031613687685
17531 55.0525 0.15343639627120606
17548 51.3216 0.1202335967021642
17548 52.4626 0.1202335967021642
17570 53.8296 0.5289052890528906
17570 60.0811 0.1045510455104551
17570 60.446 0.17220172201722017
17591 54.0017 0.14425941606297238
17594 55.0547 0.4094165813715456
17594 57.0339 0.2233181352935703
17664 51.8555 0.9024644220756681
17665 57.0704 0.8721804511278195
17666 51.6439 0.7309585302860484
17668 57.0677 0.8808926378730447
17673 57.0704 0.8997390756680562
17674 58.0656 0.9433962264150944
17675 58.0634 0.24699674413382733
17675 58.0656 0.13472549680026946
17675 59.0734 0.11227124733355788
17675 60.0812 0.1796339957336926
17682 55.0547 0.6377325066430469
17685 57.0705 0.8815165876777251
17688 57.0704 0.6031468531468531
17689 60.0812 0.6349206349206349
17693 58.0656 0.7439369141496801
17693 60.0809 0.11605415860735009
17694 60.0813 0.21798365122615804
17694 67.9353 0.4904632152588556
17695 58.0655 0.15027322404371585
17695 60.0813 0.3825136612021858
17697 55.0547 0.10638297872340426
17697 57.0699 0.11246200607902736
17697 60.0813 0.3495440729483283
17699 51.9405 0.4705274043433299
17701 58.0657 0.12548262548262548
17701 60.0813 0.637065637065637
17702 58.0656 0.10073260073260074
17702 59.9307 0.48534798534798534
17703 60.0813 0.14030612244897958
17703 60.9582 0.39540816326530615
17704 60.0813 0.5785123966942148
17705 51.9405 0.4804804804804805
17707 60.0812 0.8477508650519031
17708 60.0812 0.5592105263157895
17709 58.0656 0.10175438596491228
17709 60.0812 0.42105263157894735
17713 57.0703 0.13917884481558804
17713 58.0656 0.38970076548364646
17714 60.0812 0.8835341365461847
17716 60.0812 0.9476309226932669
17718 58.0656 0.15968586387434555
17718 60.0813 0.7068062827225131
17727 56.4399 0.64826819781441
17728 54.0876 0.8036073038974955
17730 55.0547 0.11852085967130215
17731 50.6669 0.10287508798527262
17731 51.7883 0.3681845254209757
17731 55.0548 0.3898424386810331
17734 51.3038 0.3409521404217704
17734 52.7993 0.3746264258955255
17898 53.039 0.20308847760278959
17898 55.0184 0.28738935509828717
18007 50.3727 0.11373773416592328
18007 51.9746 0.13157894736842105
18030 56.05 0.1465536981909778
18030 58.0655 0.6869704602702084
18049 52.0435 0.7910975159538
18050 57.0704 0.7885813421654444
18051 60.0812 0.8577633007600435
18052 60.0813 0.8689839572192514
18053 60.081 0.2225609756097561
18053 71.0495 0.5792682926829268
18054 60.0813 0.45454545454545453
18056 57.0704 0.16835016835016836
18056 60.0812 0.49382716049382713
18058 54.8064 0.7773279352226721
18063 55.0547 0.41384499623777277
18064 58.0656 0.11356466876971609
18064 60.0812 0.1277602523659306
18064 70.0129 0.3785488958990536
18065 60.0813 0.21798365122615804
18065 67.9353 0.4904632152588556
18084 50.7576 0.5252692004652384
18154 55.0547 0.4658482845451684
18154 57.0339 0.18885741265344666
18178 54.0115 0.7773426614452706
18194 53.306 0.34797738147020446
18194 54.3079 0.11072007592233778
18194 55.0547 0.10281149907074222
18205 55.0184 0.18047708725674827
18205 55.0546 0.21709562670014648
18205 56.05 0.23278928646160285
18236 55.0184 0.12853118932370716
18236 55.0547 0.30081767714059127
18274 50.755 0.30151855709665043
18274 56.05 0.142536045172962
18304 55.0184 0.15236160487557135
18304 55.0548 0.1154254582390692
18304 56.0499 0.12465949489819475
18309 50.9155 0.12478163214374845
18309 51.7209 0.47417020214624406
18309 53.5457 0.19965061142999752
18311 53.5035 0.2766326752006943
18312 50.6166 0.35334954584190725
18313 55.9369 0.8759725872108002
18314 51.7423 0.3093633988725423
18317 55.0549 0.21421616358325218
18347 52.473 0.10606562810739145
18354 55.0547 0.4439183190292986
18354 56.8834 0.286080694485548
18362 57.034 0.5675798395640986
18362 57.0704 0.23459966701982746
18372 50.606 0.4284942828297058
18372 52.608 0.2347913878518936
18387 50.4347 0.22157100993495818
18387 56.05 0.12150668286755771
18391 55.0548 0.3243744207599629
18391 57.034 0.20080321285140562
18399 55.0546 0.27367268746579093
18399 56.05 0.30103995621237
18399 60.045 0.150519978106185
18429 55.0546 0.11017166282346913
18429 57.0703 0.23059185242121444
18512 51.6011 0.3009294529940576
18512 52.5283 0.1866524455279598
18512 55.0548 0.1828432119457565
18592 55.0548 0.7977965618767214
18632 51.5332 0.3547046035317899
18632 53.2746 0.28223807162744574
18633 60.0812 0.3010033444816054
18633 81.07 0.21181716833890746
18660 52.7264 0.21739130434782608
18662 55.0546 0.508225224020329
18662 57.0339 0.20061522000802462
18670 56.05 0.3286770747740345
18670 60.0813 0.13010134209805532
18670 63.3044 0.27389756231169543
18711 55.0547 0.13366075036523578
18711 56.0499 0.15852786671225638
18779 53.9894 0.25333333333333335
18779 54.5762 0.25333333333333335
18785 54.4704 0.5474934036939314
18785 60.0811 0.11213720316622691
18785 73.0286 0.19129287598944592
18811 51.5831 0.35245741139612297
18811 51.9193 0.3589844004960512
18820 55.0547 0.1332741003998223
18820 56.0499 0.15548645046645934
18820 57.0703 0.10550866281652599
18823 55.0184 0.1192478214340315
18862 52.7949 0.13257389767259156
18862 55.0547 0.2307767848374742
18895 52.8904 0.40307488555552357
18895 52.9211 0.14107620994443326
18901 52.666 0.1383399209486166
18901 55.0546 0.15202189115232592
18901 57.0702 0.10793554271815141
18901 60.0812 0.2432350258437215
18923 51.903 0.1978021978021978
18923 55.0546 0.22291993720565148
18924 55.0547 0.11772554251854177
18929 50.6526 0.23765905827598158
18985 57.0339 0.7765482430596001
18994 60.056 0.12279456469326816
19000 53.9735 0.21223912274495932
19000 55.0182 0.13088079235939157
19012 53.3569 0.14807643021898226
19012 55.0184 0.20787652703818663
19012 55.0548 0.16516217216732637
19023 56.9654 0.6365372374283895
19023 60.0448 0.10002728016731836
19044 51.0427 0.10541521883418577
19058 51.3314 0.7017808632659222
19077 58.0656 0.12609970674486803
19077 60.0175 0.12609970674486803
19077 60.0561 0.1906158357771261
19078 55.0548 0.10197838058331633
19078 60.0454 0.24474811339995922
19078 60.0561 0.1386905975933102
19080 54.0366 0.41522491349480967
19080 57.0339 0.12802768166089964
19080 58.0656 0.2629757785467128
19086 55.0183 0.30470654415900994
19086 55.0546 0.21095068441777612
19088 60.0448 0.242914979757085
19088 60.0814 0.10410641989589357
19088 70.0615 0.16772700983227298
19088 70.0654 0.15037593984962405
19106 55.0548 0.14891024773250305
19106 56.9654 0.11506700961147963
19106 57.0703 0.15567889535670773
19111 56.0498 0.13477665582748588
19111 60.0562 0.2781105596440185
19111 60.0812 0.13691596782474755
19151 56.0499 0.5847953216374269
19151 58.7764 0.1779811848461734
19185 58.0656 0.29266281945589445
19193 56.0499 0.11968229790011968
19193 57.0339 0.15232292460015232
19193 58.0656 0.16320313350016322
19193 59.0735 0.19584376020019584
19194 60.0813 0.6573705179282868
19194 82.1219 0.23904382470119523
19205 50.785 0.5026420930532285
19209 52.3945 0.46511627906976744
19209 55.0547 0.24916943521594684
19219 53.5432 0.10676156583629894
19219 60.0813 0.2372479240806643
19219 64.9214 0.10083036773428232
19230 53.081 0.7969566880605262
19231 57.0341 0.5343511450381679
19232 57.0341 0.5485463521667581
19232 58.0656 0.102029621503017
19248 56.05 0.8004645833660321
19255 51.694 0.5864414731409805
19259 55.0547 0.5862457722660653
19259 58.0653 0.11875234874107478
19259 59.0733 0.12025554302893648
19268 54.6492 0.544424028543374
19292 50.2805 0.11131167268351384
19292 55.0547 0.10379061371841156
19292 57.034 0.2557160048134777
19292 57.0703 0.10980746089049338
19292 60.0812 0.10679903730445246
19299 55.0546 0.12649800266311584
19330 54.3249 0.3988831272437176
19330 55.0344 0.2248250353555499
19333 55.0182 0.2738876543847863
19344 51.2721 0.5254233240190108
19344 55.0547 0.1910630269160039
19369 56.0499 0.1538816649996153
19369 56.9653 0.6463029929983842
19375 53.4621 0.5573861866587977
19375 53.7793 0.20492139215396973
19382 52.5158 0.3487271459174015
19382 55.0185 0.17934538932894933
19426 55.0182 0.31919744642042863
19441 53.026 0.48676275724059603
19441 55.0547 0.11087373914924686
19441 55.1435 0.11898645176992347
19534 50.1596 0.2074571412405937
19534 52.2305 0.10750051864285311
19534 55.0183 0.3394753220300624
19559 51.1552 0.4302000430200043
19559 53.5618 0.2186850218685022
19574 50.4476 0.3246665404074565
19574 55.0184 0.16233327020372826
19574 55.0547 0.20021103325126485
19595 52.595 0.7852655625356939
19608 55.0522 0.13710187724108838
19608 55.0547 0.17928707023834634
19621 55.0547 0.5277392967873871
19621 57.034 0.19790223629527012
19627 55.0548 0.11386742578283855
19627 57.0703 0.6506710044733631
19636 53.0208 0.5863779882724403
19636 57.5723 0.11276499774470004
19636 59.0734 0.17140279657194407
19677 55.0547 0.3843267875770941
19677 57.034 0.16105122527040136
19716 55.0548 0.727994705493051
19740 50.3746 0.557282177687279
19740 52.974 0.11788661451077055
19747 54.3863 0.8507742045261187
19758 55.0548 0.3079604880883207
19758 56.4428 0.11621150493898896
19759 54.9778 0.12086740135087096
19759 55.0426 0.14219694276573053
19759 58.0656 0.2630643441166015
19759 59.0734 0.20618556701030927
19767 58.0655 0.7839127471029311
19789 52.3146 0.18360779859928072
19789 58.0657 0.15332197614991483
19789 58.1407 0.2271436683702442
19804 52.3507 0.31900349384778975
19804 58.0657 0.4177426705149628
19809 57.0703 0.7872325198597295
19815 55.0547 0.1973232669869595
19815 58.0658 0.5748112560054908
19844 53.7836 0.11055276381909548
19844 55.0553 0.4020100502512563
19848 55.0547 0.1973232669869595
19848 58.0658 0.5748112560054908
19852 52.2022 0.23660067600193144
19852 52.9847 0.5070014485755674
19876 52.8579 0.7858546168958742
19892 50.458 0.7057256990679095
19893 55.0547 0.388903292714545
19893 57.034 0.1400051853772362
19893 58.0656 0.2800103707544724
19942 55.0548 0.6009967751392553
19992 51.0748 0.3885480572597137
20107 55.0183 0.24286160358047393
20107 56.05 0.1734725739860528
20107 56.2081 0.3469451479721056
20120 50.3904 0.13875486430404976
20120 60.0561 0.12614078573095433
20120 60.0812 0.15136894287714517
20120 61.0531 0.11352670715785888
20120 61.0595 0.15767598216369288
20127 55.3734 0.7768924302788844
20136 56.0499 0.24655845490034928
20136 56.9652 0.24655845490034928
20136 60.0557 0.14382576535853708
20140 56.0496 0.6830074359680529
20166 50.3931 0.17196152725153016
20173 53.8774 0.26158279760585235
20210 55.0547 0.35795639440286364
20220 55.0184 0.15008254539996999
20220 55.0547 0.10505778177997899
20244 55.0183 0.12731740004467276
20244 55.0547 0.17645744918472192
20284 58.0655 0.5185377236193933
20291 50.4106 0.13539461375609277
20291 56.0499 0.763133277534341
20315 54.9743 0.171035378010113
20315 54.9773 0.3859259811510242
20315 55.0547 0.28944448586326815
20326 55.0182 0.12112223458163392
20326 55.0546 0.160672351996045
20347 55.0547 0.12769353551476456
20347 57.0338 0.24740622505985635
20350 52.8231 0.10923112213131765
20350 55.0548 0.2512315809020306
20395 51.1797 0.7293259616515704
20416 55.0183 0.1388888888888889
20457 57.0339 0.5227733124224009
20457 57.0703 0.19930732536104032
20513 51.4383 0.16171053813673525
20541 53.6966 0.20704426463588768
20541 60.0812 0.5711565920990005
20542 58.0654 0.6772597030476687
20544 60.0812 0.8057453144158346
20545 50.5398 0.8071025020177562
20546 52.4315 0.7920488515291653
20547 53.6479 0.7832720337828634
20548 58.3711 0.6996844560296337
20549 50.3119 0.1486784140969163
20549 53.3854 0.20190895741556533
20549 57.034 0.11563876651982379
20549 57.0704 0.17804698972099853
20550 60.0812 0.10577705451586655
20550 71.0733 0.790421945832849
20551 56.0501 0.27806098804337753
20551 57.2411 0.18537399202891836
20551 58.0657 0.44026323106868104
20552 55.0547 0.7753140021708792
20554 53.0514 0.1386447959382933
20554 60.0812 0.6834602616676431
20555 50.2307 0.18666072324065303
20555 55.0547 0.6129158076558756
20556 53.0514 0.1386447959382933
20556 60.0812 0.6834602616676431
20557 56.0498 0.8002610082057533
20558 58.0633 0.8042920810347928
20559 51.7155 0.737063778580024
20560 54.8584 0.8083730428863172
20561 60.0812 0.11366617119874092
20561 69.4066 0.7257147853458075
20562 57.9281 0.7847650936486346
20563 52.5549 0.10872675250357654
20563 55.8085 0.7439198855507868
20564 55.0548 0.788158400615148
20565 50.0785 0.49205801104972374
20565 52.7595 0.3539364640883978
20570 58.3711 0.6996844560296337
20572 51.7865 0.759144237405107
20574 50.2394 0.7853403141361257
20575 55.0548 0.1519756838905775
20581 54.3999 0.7728250918472898
20585 55.613 0.7911936704506364
20586 50.462 0.2690230325103988
20586 53.0871 0.17383026716056535
20586 55.0549 0.45526974732529024
20588 56.9929 0.7968941561095219
20590 57.0702 0.3787878787878788
20590 58.0656 0.11707988980716254
20591 60.0812 0.10431758910460737
20591 68.3601 0.7534048101999421
20592 52.7669 0.754992693619094
20602 60.0812 0.76171875
20604 57.0459 0.7611798287345385
20605 56.0497 0.28634307172484885
20605 58.0628 0.1963495348970392
20605 58.0659 0.4172427616562083
20611 60.0813 0.13665455803494206
20611 67.0545 0.32866286109669607
20611 69.0704 0.10378827192527244
20614 51.0433 0.7976601967561818
20618 55.0183 0.7696096539834996
20626 53.0608 0.2855311462036012
20626 58.0658 0.19812365246780492
20626 60.0812 0.41955596993182215
20629 55.1479 0.2688505604500145
20629 56.0499 0.17785498614385573
20629 58.0632 0.4549778715307937
20634 57.3452 0.11048328545724297
20634 57.6144 0.6944663657312415
20636 58.0656 0.5434782608695652
20636 59.0733 0.11974944731024319
20636 60.0812 0.18422991893883567
20639 58.0635 0.7852556700078526
20644 52.4908 0.7602153943617358
20657 53.068 0.34451312189684874
20657 55.0547 0.37491133853480596
20664 50.3792 0.7277057422598571
20689 59.6602 0.2699896157840083
20689 60.0784 0.18899273104880582
20689 60.0812 0.4569055036344756
20691 50.6756 0.16380513256082024
20696 57.0705 0.25791092153556194
20696 60.0449 0.2975895248487253
20699 52.6571 0.33520234032179425
20699 52.7789 0.3961482203803023
20701 55.0548 0.11486799444187124
20701 55.5571 0.35201482167670217
20706 56.05 0.2821056364706167
20706 58.0659 0.19344386500842287
20706 58.1701 0.42718853522693384
20711 55.0982 0.7421585094332253
20719 60.0812 0.2708025603151157
20719 71.0731 0.189561792220581
20719 72.1598 0.4431314623338257
20735 55.0548 0.7804924197630141
20737 54.0096 0.10325245224574084
20737 57.9381 0.7829977628635347
20762 56.0501 0.18958064760749221
20762 58.0657 0.5308258133009782
20776 57.0704 0.14523937600860679
20776 60.0449 0.7530930607853685
20778 55.0547 0.6906906906906907
20787 50.3291 0.6967670011148273
20797 52.8081 0.2787332463527458
20797 55.0547 0.45664808445024313
20812 55.0548 0.6009967751392553
20833 55.0548 0.6402328119316115
20833 56.0501 0.1018552200800291
20880 55.0547 0.3270908158029759
20880 57.034 0.17316572601334018
20883 55.0545 0.2703856553294436
20883 57.0338 0.17076988757649067
20908 52.2258 0.7616532954199249
20912 50.6791 0.8977210127925245
20916 60.0813 0.9101123595505618
20918 55.0548 0.1565934065934066
20918 57.0704 0.6318681318681318
20926 51.3514 0.39322635885076423
20926 55.0547 0.13318957315912983
20959 57.0339 0.10727455581629232
20959 57.0676 0.7375125712370098
21293 55.0546 0.3351019268360793
21293 58.0657 0.4374941822582146
21300 57.0704 0.9302505862516716
21553 50.678 0.11330160888284614
21553 57.0703 0.45320643553138457
21553 58.0656 0.3050427931461242
21575 53.8039 0.42976094547408006
21607 50.9896 0.10922992900054615
21607 51.2073 0.2002548698343346
21607 55.0547 0.14563990533406154
21612 55.0547 0.1734981565820863
21744 55.0183 0.10459703990377073
21744 55.0546 0.27718215574499244
21772 50.1798 0.13152523923987483
21772 50.1819 0.19955553539843077
21772 55.0183 0.13152523923987483
21772 55.9833 0.1587373577032972
21792 57.0679 0.9247725814366059
21846 60.0813 0.9246088193456614
21848 55.0547 0.916479335984783
22018 50.6705 0.7128803216516011
22145 58.0657 0.45487627365356625
22145 59.0733 0.11280931586608442
22145 60.077 0.27292576419213976
22194 50.2743 0.3087204445574402
22194 50.2874 0.4540006537609414
22195 55.0546 0.10151273885350319
22195 57.0339 0.29856687898089174
22208 60.0812 0.5108695652173914
22208 82.3401 0.2391304347826087
22221 55.0182 0.843855481935242
22232 50.0415 0.11164867882396724
22232 51.562 0.7675846669147749
22329 55.0548 0.18674136321195145
22339 55.0547 0.15480649188514356
22339 57.034 0.23470661672908863
22339 57.0703 0.18976279650436953
22367 55.0548 0.1251706873008648
22367 57.0339 0.23896222121074193
22367 57.0703 0.17068730086481565
22394 52.8978 0.5040661334767121
22394 55.0547 0.21842865783990859
22404 58.0655 0.1561036528254761
22404 59.0733 0.8117389946924758
22423 51.0509 0.555489894811488
22423 52.2562 0.2304692116771067
22443 57.0703 0.9010989010989011
22478 60.0811 0.9473684210526315
22480 57.0678 0.91726288754357
22481 53.4231 0.9228838273838089
22494 55.0548 0.43010752688172044
22494 56.0044 0.15770609318996415
22496 60.0812 0.9536784741144414
22503 57.0678 0.939786534201517
22596 54.1591 0.5112013231093069
22596 54.1792 0.21049466245677342
22637 50.5862 0.6328653524405324
22667 53.6917 0.5469518190757129
22667 55.0547 0.19665683382497542
22686 60.0811 0.10817388952741532
22686 67.0548 0.4259346900141978
22686 67.9332 0.31099993239131907
22713 50.3527 0.46894727349245474
22713 54.4012 0.29459508206577284
22715 50.1413 0.12736467503277768
22715 55.0546 0.1442217643753512
22715 57.0703 0.31841168758194416
22715 60.0812 0.18168196291440344
22719 53.3894 0.6542361792607131
22739 53.1471 0.6314892867108219
22741 57.0704 0.11285364050278243
22741 58.0658 0.4669805813908238
22741 60.0811 0.2607308246098766
22742 54.258 0.6486954014703763
22747 51.7668 0.5891016200294551
22747 60.0814 0.27491408934707906
22759 50.6595 0.11087095293024089
22759 55.0546 0.47036161849193103
22759 56.05 0.2911762400188145
22761 50.4497 0.12872628726287264
22761 57.0341 0.4268292682926829
22761 58.0657 0.12195121951219512
22769 58.0657 0.5315905501962195
22769 60.0812 0.12351662783970982
22775 55.0548 0.603955911218481
22794 50.1343 0.12756211405212653
22794 55.5187 0.4928536224741252
22794 57.034 0.25512422810425306
22799 53.8905 0.4778156996587031
22799 54.4436 0.11262798634812286
22799 55.6898 0.27986348122866894
22812 55.0548 0.5292743466199445
22812 57.034 0.20075923492480655
22841 53.7065 0.45228056726715216
22841 55.0547 0.11498658489842851
22856 52.0286 0.7923133033176547
22863 58.0654 0.6083893691962856
22863 59.6467 0.10246557796990073
22903 55.0547 0.10202098717450447
22903 57.0704 0.4615235134084726
22903 58.0655 0.2914885347842985
22915 55.0547 0.22378646702201246
22946 55.0547 0.16625498764962948
22946 56.0499 0.12350370511115333
22946 58.0656 0.10450313509405282
22980 53.2634 0.5313496280552603
23002 60.0812 0.44039929536112743
23002 67.9094 0.22313564298297123
23005 55.0547 0.6282602901420249
23009 55.0182 0.11617973688706647
23009 55.0547 0.3109516487271485
23031 55.0546 0.19494177397014312
23031 57.034 0.3539732211563125
