Scan Mz Intensity
6248 65.0941 0.10408781226343679
6248 65.55 0.0757002271006813
6248 67.6398 0.6150643451930355
10262 58.0656 0.01998815516730826
10262 59.0734 0.16656795972756885
10262 60.0812 0.7773171453953213
10289 58.0655 0.013708991207336674
10289 59.0733 0.1654533421575116
10289 59.0761 0.8036305190507705
10330 57.6659 0.09648688767936665
10330 58.3301 0.8040573973280554
10330 69.6069 0.06432459178624443
10330 89.0382 0.011133102424542306
10458 55.0548 0.022399507663346713
10458 55.9126 0.09729079086100087
10458 56.0499 0.014933005108897808
10458 57.0339 0.0407263775697213
10458 57.0703 0.7919017860779141
10793 55.0547 0.06262300948291287
10793 57.0339 0.011451064591161209
10793 57.0704 0.500984075863303
10793 60.0811 0.01699767400250492
10793 67.0545 0.010914295938450528
10793 69.0701 0.025049203793165147
10793 71.0857 0.012703524780819467
10793 79.0544 0.2147074610842727
11195 57.0338 0.06707017830852283
11195 57.0599 0.5725503026337314
11195 57.0704 0.01570423687223949
11195 58.0657 0.011451006052674628
11195 60.0812 0.03598887616554883
11195 67.0545 0.22902012105349256
11423 55.0547 0.05176957831325301
11423 57.0339 0.5176957831325302
11423 57.0703 0.015530873493975904
11423 58.0655 0.015060240963855422
11423 60.0448 0.033414909638554216
11423 60.0812 0.20707831325301204
12264 55.0184 0.016646115906288533
12264 55.0547 0.12946979038224415
12264 57.0339 0.014180024660912454
12264 60.8383 0.12330456226880394
12264 69.0701 0.027743526510480888
12264 79.0543 0.6041923551171393
12505 51.1168 0.019560771761358585
12505 57.0339 0.07409383242938858
12505 57.0704 0.35565039566106516
12505 58.0657 0.025191903025992116
12505 60.0812 0.38528792863282063
12505 60.0841 0.016300643134465487
12505 65.9327 0.021339023739663912
12505 67.0546 0.041492546160457604
12549 58.0655 0.014430960970810102
12549 59.0734 0.1377500819940964
12549 60.0812 0.0354214496556248
12549 60.9869 0.787143325680551
12550 58.0655 0.014748310857522099
12550 59.0733 0.17513619143307493
12550 60.0811 0.8019394028777641
12551 56.05 0.02042205582028591
12551 58.0655 0.1512744875576734
12551 59.0734 0.04538234626730202
12551 60.0812 0.7412449890325996
12556 57.1749 0.018430348640761787
12556 58.0655 0.1535862386730149
12556 58.0682 0.011518967900476117
12556 59.0732 0.026877591767777608
12556 60.0812 0.7448932575641223
12559 58.0655 0.023691335740072202
12559 59.0735 0.13537906137184116
12559 60.0812 0.012409747292418772
12559 60.9581 0.06768953068592058
12559 60.9869 0.7220216606498195
12559 62.9294 0.0157942238267148
12649 58.0656 0.021418835594210425
12649 60.0812 0.08437723112870774
12649 62.4775 0.3569805932368404
12649 67.0547 0.02855844745894723
12649 69.0702 0.4024144869215292
12649 71.0732 0.014279223729473616
12649 81.0699 0.039592393068085936
12698 57.0339 0.07169167634916318
12698 57.0365 0.6180316926651999
12698 58.0657 0.017057674717559517
12698 59.0735 0.09146869051444959
12698 60.0812 0.17304887394625595
12709 50.6657 0.028890879149452518
12709 57.0338 0.06500447808626816
12709 57.0703 0.6644902204374079
12709 60.0812 0.03322451102187039
12709 71.0733 0.08089446161846706
12709 71.0856 0.0895617253633028
12718 55.0549 0.043481465104281816
12718 57.034 0.04569238705873683
12718 60.0813 0.016950401650821727
12718 67.8325 0.47903309013191836
12718 68.2238 0.011054609772275039
12718 69.0702 0.09580661802638367
12718 70.0655 0.19161323605276734
12718 71.0859 0.024320141499005084
12731 55.2621 0.042440318302387266
12731 57.36 0.034482758620689655
12731 62.5692 0.03978779840848806
12731 65.614 0.04509283819628647
12731 83.2248 0.03978779840848806
12731 101.1793 0.05305039787798409
12731 104.1069 0.3448275862068966
12731 121.0451 0.04509283819628647
12731 146.9816 0.058355437665782495
12731 164.1401 0.04774535809018567
12731 339.82 0.050397877984084884
12731 343.9531 0.04509283819628647
12731 405.0892 0.04774535809018567
12731 485.2593 0.10610079575596817
13029 56.05 0.0160655474335288
13029 58.0655 0.14458992690175917
13029 59.0733 0.018073740862719897
13029 60.0812 0.8032773716764399
13939 57.0704 0.032280524083802775
13939 58.0633 0.12659029052471676
13939 58.0658 0.022786252294449017
13939 60.0812 0.03038166972593202
13939 71.0858 0.015823786315589596
13939 72.0811 0.7595417431483005
14012 57.0704 0.01627339300244101
14012 60.0813 0.03417412530512612
14012 68.5658 0.012042310821806347
14012 71.086 0.06997558991049634
14012 72.0811 0.8462164361269324
15286 50.8293 0.021733976132142573
15286 54.5203 0.11064569667272584
15286 55.5723 0.013633130482889434
15286 56.6674 0.04741958428831107
15286 57.777 0.7705682446850549
15317 55.0547 0.08376296261340443
15317 56.0499 0.47190401472340526
15317 57.0339 0.0802236825029789
15317 57.0704 0.04837016150914904
15317 57.6753 0.16516640515319184
15317 58.0655 0.028314240883404316
15333 55.0548 0.01065788198817944
15333 57.034 0.02809805251429125
15333 57.0704 0.013564577075864741
15333 60.8018 0.02519135742660595
15333 60.8053 0.016471272163550044
15333 67.0547 0.01453347543842651
15333 69.0337 0.1065788198817944
15333 69.0703 0.027129154151729482
15333 71.0733 0.01744017052611181
15333 71.0859 0.2616025578916772
15333 73.7458 0.01065788198817944
15333 78.1141 0.16471272163550044
15333 81.0701 0.12595678713302974
15333 83.0858 0.040693731227594225
15360 55.0548 0.01037868669001119
15360 56.0499 0.08573697700444027
15360 57.034 0.49637197213097
15360 57.0677 0.08573697700444027
15360 57.0704 0.04151474676004476
15360 58.0657 0.16696148153496262
15360 59.0733 0.03339229630699253
15376 55.661 0.019788443548967402
15376 57.0673 0.08994747067712455
15376 58.0634 0.01439159530833993
15376 58.066 0.035978988270849825
15376 59.0735 0.809527236094121
15605 57.034 0.0627346012693301
15605 57.0704 0.5436998776675275
15605 57.0728 0.015683650317332525
15605 60.0812 0.014638073629510357
15605 66.3369 0.038686337449420224
15605 67.0545 0.2613941719555421
17159 59.9849 0.02066772655007949
17159 79.0542 0.019077901430842606
17159 83.1517 0.02066772655007949
17159 86.0963 0.0397456279809221
17159 101.564 0.02066772655007949
17159 104.107 0.397456279809221
17159 146.9809 0.025437201907790145
17159 184.073 0.14626391096979333
17159 196.0733 0.05246422893481717
17159 243.8746 0.022257551669316374
17159 271.7381 0.022257551669316374
17159 275.5721 0.02066772655007949
17159 312.6052 0.02702702702702703
17159 473.2638 0.1383147853736089
17159 474.4266 0.02702702702702703
17352 53.0392 0.06092157731501994
17352 55.0183 0.02104563579973416
17352 55.0547 0.011630482941958353
17352 55.219 0.0526140894993354
17352 57.0339 0.11076650420912716
17352 57.0704 0.08861320336730173
17352 64.0589 0.09968985378821445
17352 65.006 0.09415152857775809
17352 65.039 0.08307487815684537
17352 65.6204 0.05538325210456358
17352 67.0546 0.028245458573327425
17352 69.0702 0.024368630926007974
17352 71.0494 0.03322995126273815
17352 71.0858 0.06092157731501994
17665 57.0704 0.020050125313283207
17665 58.0658 0.07919799498746867
17665 59.1794 0.8721804511278195
18178 54.0115 0.07186752907701559
18178 58.0657 0.027867001070679513
18178 59.061 0.7773426614452706
18178 60.0448 0.020533579736290167
18178 60.0561 0.011000132001584019
18178 60.0812 0.046933896540091814
19023 56.9654 0.0545603346367191
19023 60.0448 0.01955078657815768
19023 60.0812 0.02500682004182959
19023 62.9295 0.6365372374283895
19023 64.7581 0.10002728016731836
19023 65.3396 0.029553514594889516
19023 67.0543 0.025461489497135583
19023 69.0702 0.011366736382649813
19023 72.0447 0.03955624261162135
19292 50.2805 0.010830324909747292
19292 55.0547 0.030084235860409144
19292 57.034 0.030084235860409144
19292 57.0703 0.014891696750902527
19292 60.0812 0.01022864019253911
19292 61.3968 0.01654632972322503
19292 67.0545 0.11131167268351384
19292 69.0702 0.024067388688327317
19292 71.0732 0.10379061371841156
19292 71.0858 0.01263537906137184
19292 81.07 0.2557160048134777
19292 83.0856 0.10980746089049338
19292 85.1011 0.10679903730445246
19292 86.0964 0.036101083032490974
20107 55.0183 0.05088528836924216
20107 56.05 0.02428616035804739
20107 56.2081 0.24286160358047393
20107 56.9654 0.010408354439163168
20107 57.0339 0.040476933930078986
20107 58.0659 0.1734725739860528
20107 59.3522 0.3469451479721056
20291 50.4106 0.043080104376938606
20291 56.0499 0.020924622125941608
20291 56.9652 0.13539461375609277
20291 57.0339 0.763133277534341
20457 57.0339 0.015029732732144025
20457 57.0703 0.052277331242240085
20457 60.0812 0.013069332810560021
20457 61.0844 0.5227733124224009
20457 68.77 0.014702999411880023
20457 69.0702 0.010455466248448017
20457 71.0858 0.011108932888976018
20457 81.0699 0.032673332026400055
20457 81.2958 0.06861399725544011
20457 83.0856 0.19930732536104032
20551 56.0501 0.056770785058856243
20551 57.2411 0.27806098804337753
20551 58.0657 0.012744461951988136
20551 60.015 0.18537399202891836
20551 60.0813 0.44026323106868104
20554 53.0514 0.021480179652411637
20554 60.0812 0.07420425698105838
20554 71.0732 0.1386447959382933
20554 81.0699 0.033196641280999806
20554 86.0965 0.6834602616676431
20554 104.107 0.013669205233352862
20554 124.9998 0.013669205233352862
20556 53.0514 0.021480179652411637
20556 60.0812 0.07420425698105838
20556 71.0732 0.1386447959382933
20556 81.0699 0.033196641280999806
20556 86.0965 0.6834602616676431
20556 104.107 0.013669205233352862
20556 124.9998 0.013669205233352862
20570 58.3711 0.017835093977225956
20570 60.0812 0.06859651529702292
20570 63.0724 0.03704211826039237
20570 67.0545 0.027438606118809165
20570 71.0731 0.6996844560296337
20570 81.0702 0.027438606118809165
20570 86.0964 0.021950884895047332
20570 87.1 0.020578954589106874
20570 93.0701 0.010563863355741528
20586 50.462 0.05380460650207976
20586 53.0871 0.2690230325103988
20586 55.0549 0.011381743683132255
20586 56.0499 0.17383026716056535
20586 58.0659 0.45526974732529024
20595 54.3782 0.011654135338345865
20595 55.0546 0.013157894736842105
20595 60.9242 0.010150375939849625
20595 65.2084 0.014285714285714285
20595 67.0546 0.14285714285714285
20595 68.707 0.012781954887218045
20595 69.0703 0.045112781954887216
20595 71.0733 0.09022556390977443
20595 71.0858 0.010526315789473684
20595 80.4485 0.032330827067669175
20595 81.07 0.3684210526315789
20595 83.1158 0.10902255639097744
20595 86.0965 0.041353383458646614
20605 56.0497 0.06299547577946675
20605 58.0628 0.28634307172484885
20605 58.0659 0.01227184593106495
20605 59.0734 0.1963495348970392
20605 60.0812 0.4172427616562083
20626 53.0608 0.05652351261581493
20626 58.0658 0.010488899248295554
20626 60.0812 0.2855311462036012
20626 62.3227 0.013985198997727405
20626 68.0543 0.19812365246780492
20626 69.7713 0.41955596993182215
20629 55.1479 0.05790627455846466
20629 56.0499 0.2688505604500145
20629 58.0632 0.011167638664846755
20629 58.0658 0.17785498614385573
20629 60.0147 0.4549778715307937
20664 50.3792 0.01521566551997883
20664 53.1441 0.0727705742259857
20664 55.0551 0.013892564170415454
20664 56.0498 0.03043133103995766
20664 57.034 0.7277057422598571
20664 58.0658 0.013892564170415454
20664 58.3621 0.010584810796507013
20689 59.6602 0.04361370716510903
20689 60.0784 0.011007268951194185
20689 60.0812 0.2699896157840083
20689 62.9973 0.18899273104880582
20689 71.0731 0.4569055036344756
20706 56.05 0.05803315950252686
20706 58.0659 0.2821056364706167
20706 58.1701 0.01289625766722819
20706 59.0735 0.19344386500842287
20706 60.0812 0.42718853522693384
20719 60.0812 0.059084194977843424
20719 71.0731 0.011078286558345642
20719 72.1598 0.2708025603151157
20719 86.0965 0.011570654849827671
20719 98.984 0.189561792220581
20719 104.1067 0.4431314623338257
21553 50.678 0.11330160888284614
21553 57.0703 0.45320643553138457
21553 58.0656 0.03660513517753491
21553 58.5483 0.3050427931461242
21553 59.0733 0.05577925360386271
21627 58.0656 0.03801478352692714
21627 86.0964 0.12671594508975711
21627 86.4145 0.012671594508975714
21627 87.0997 0.03167898627243928
21627 104.1069 0.26399155227032733
21627 112.0177 0.012671594508975714
21627 146.9821 0.01689545934530095
21627 149.0497 0.013727560718057022
21627 216.1023 0.026399155227032733
21627 238.0841 0.01689545934530095
21627 375.1713 0.02006335797254488
21627 444.2839 0.061246040126715945
21627 445.2686 0.22175290390707497
21627 504.3036 0.13727560718057022
22394 52.8978 0.05712749512736071
22394 55.0547 0.5040661334767121
22394 57.0339 0.015794072182270313
22394 57.0703 0.019826601250084012
22394 58.0655 0.032932320720478525
22394 58.6344 0.21842865783990859
22404 58.0655 0.013112706837339994
22404 59.0733 0.1561036528254761
22404 60.0812 0.8117389946924758
22423 51.0509 0.06500413662687625
22423 52.2562 0.555489894811488
22423 53.4804 0.010046093842335421
22423 53.9213 0.014773667415199148
22423 57.034 0.028956388133790333
22423 57.0703 0.2304692116771067
22667 53.6917 0.0676007866273353
22667 55.0547 0.5469518190757129
22667 56.2495 0.016592920353982302
22667 57.0339 0.011676499508357915
22667 57.0703 0.19665683382497542
22713 50.3527 0.09018216797931822
22713 54.4012 0.46894727349245474
22713 60.0812 0.040281368364095474
22713 63.3814 0.010821860157518187
22713 67.0546 0.29459508206577284
22713 70.3609 0.034870438285336376
22739 53.1471 0.02790301499419911
22739 55.0546 0.08224046524606053
22739 56.05 0.6314892867108219
22739 57.0703 0.03671449341341988
22739 58.0653 0.09545768287489169
22739 60.0812 0.0616803489345454
22741 57.0704 0.11285364050278243
22741 58.0658 0.4669805813908238
22741 60.0811 0.046698058139082385
22741 65.0133 0.2607308246098766
22741 69.0703 0.050589562984005916
22759 50.6595 0.11087095293024089
22759 55.0546 0.47036161849193103
22759 56.05 0.03807689292553727
22759 57.0703 0.2911762400188145
22759 58.0655 0.05375561354193498
22769 58.0657 0.021889022655138448
22769 60.0812 0.07035757282008787
22769 67.0546 0.037524038837380196
22769 71.0732 0.5315905501962195
22769 79.0544 0.12351662783970982
22769 80.9722 0.034397035600931845
22769 81.0701 0.07973858252943292
22769 83.073 0.05159555340139777
22794 50.1343 0.12756211405212653
22794 55.5187 0.4928536224741252
22794 57.034 0.04348708433595222
22794 57.0703 0.25512422810425306
22794 58.0656 0.040587945380222076
22808 51.8349 0.010810810810810811
22808 52.4153 0.012612612612612612
22808 71.0856 0.012612612612612612
22808 72.2895 0.08738738738738738
22808 79.1083 0.4594594594594595
22808 79.1198 0.012612612612612612
22808 86.0965 0.09009009009009009
22808 104.1069 0.012612612612612612
22808 131.4547 0.012612612612612612
22808 146.9814 0.011711711711711712
22808 155.6699 0.016216216216216217
22808 174.2889 0.011711711711711712
22808 182.345 0.013513513513513514
22808 184.0731 0.043243243243243246
22808 248.7083 0.13513513513513514
22808 248.7346 0.027927927927927927
22833 53.039 0.012039278144947893
22833 55.0547 0.016303189154616936
22833 55.2102 0.05643411630444325
22833 55.3059 0.01254091473432072
22833 56.0499 0.0539259333575791
22833 57.0703 0.060196390724739465
22833 65.0389 0.03762274420296216
22833 67.0545 0.07148321398562811
22833 69.0702 0.05643411630444325
22833 70.0654 0.03762274420296216
22833 72.081 0.042639110096690455
22833 72.7431 0.020065463574913154
22833 73.1069 0.06646684809189983
22833 77.0386 0.042639110096690455
22833 79.0544 0.030098195362369733
22833 81.07 0.045147293043554595
22833 82.0651 0.015049097681184866
22833 83.0811 0.010283550082142991
22833 83.0857 0.20065463574913153
22863 58.0654 0.022734550112071726
22863 59.6467 0.07684918347742556
22863 60.0812 0.6083893691962856
22863 62.3671 0.021453730387447967
22863 63.3835 0.011527377521613832
22863 67.0546 0.10246557796990073
22863 69.0702 0.010566762728146013
22863 79.0544 0.060838936919628564
22903 55.0547 0.10202098717450447
22903 57.0704 0.4615235134084726
22903 58.0655 0.03109211037699184
22903 60.0811 0.2914885347842985
22903 62.0604 0.04032258064516129
22976 50.7566 0.014418125643666324
22976 55.0547 0.013731548232063165
22976 57.0704 0.013559903879162375
22976 62.0604 0.013559903879162375
22976 62.245 0.015276347408170271
22976 62.9607 0.029179539993134225
22976 67.0546 0.010470305526948163
22976 67.5554 0.18880878819086852
22976 69.0702 0.02746309646412633
22976 71.0733 0.016649502231376588
22976 71.086 0.0411946446961895
22976 74.4517 0.061791967044284246
22976 79.0542 0.012358393408856848
22976 81.07 0.01561963611397185
22976 83.0494 0.05149330587023687
22976 83.086 0.032612427051150014
22976 83.0899 0.22313765877102643
23058 51.8628 0.10374607447285779
23058 55.0548 0.4486316733961418
23058 55.9477 0.039255271422162404
23058 57.3688 0.3084342754598475
23058 58.0656 0.05047106325706595
23182 55.0547 0.022123893805309734
23182 57.0703 0.02028023598820059
23182 59.3986 0.016777286135693216
23182 65.039 0.01032448377581121
23182 67.0546 0.011799410029498525
23182 71.0732 0.2949852507374631
23182 71.0859 0.012168141592920354
23182 81.0699 0.07743362831858407
23182 83.0857 0.09402654867256637
23182 85.1012 0.015671091445427728
23182 86.0965 0.033185840707964605
23182 95.0857 0.042404129793510326
23182 97.1015 0.27654867256637167
23211 55.0547 0.013442667025137788
23211 57.0339 0.06990186853071649
23211 57.0703 0.034950934265358245
23211 57.4963 0.014786933727651566
23211 60.0812 0.025541067347761796
23211 67.0546 0.48393601290496036
23211 69.0702 0.014786933727651566
23211 79.0544 0.017475467132679123
23211 81.0699 0.017475467132679123
23211 83.0856 0.2016400053770668
23238 52.4968 0.018305439330543932
23238 60.0813 0.06799163179916318
23238 65.3065 0.5753138075313807
23238 67.0545 0.02065899581589958
23238 69.0702 0.09152719665271966
23238 71.0733 0.013336820083682008
23238 79.0543 0.09152719665271966
23238 81.07 0.03138075313807531
23272 54.6516 0.016775611731358823
23272 57.5113 0.06941632440562272
23272 60.0813 0.0144617342511714
23272 67.0547 0.02776652976224909
23272 71.0733 0.6941632440562272
23272 74.0832 0.1156938740093712
23320 54.4918 0.027967464516279395
23320 56.0499 0.036124641666860885
23320 57.034 0.07341459435523341
23320 57.0703 0.5943086209709372
23320 57.4789 0.04078588575290745
23320 58.0657 0.0897289486563964
23320 60.0812 0.010254736989302444
23320 60.9129 0.07224928333372177
23566 56.0499 0.024716786817713696
23566 67.0545 0.044284243048403706
23566 79.0546 0.04737384140061792
23566 81.07 0.05973223480947477
23566 91.0542 0.042224510813594233
23566 93.07 0.07003089598352215
23566 95.0854 0.046343975283213185
23566 98.0961 0.014418125643666324
23566 105.0699 0.07518022657054584
23566 107.0853 0.04943357363542739
23566 109.1011 0.028836251287332648
23566 119.0856 0.037075180226570546
23566 121.1012 0.05046343975283213
23566 121.5867 0.010298661174047374
23566 123.1166 0.015447991761071062
23566 133.1009 0.029866117404737384
23566 135.1168 0.057672502574665295
23566 147.117 0.016477857878475798
23566 149.132 0.01132852729145211
23566 161.132 0.012358393408856848
23566 210.9513 0.01132852729145211
23566 217.1948 0.03192584963954686
23566 234.1861 0.05870236869207003
23566 234.2215 0.15447991761071062
23603 55.0548 0.01037868669001119
23603 56.0499 0.08573697700444027
23603 57.034 0.49637197213097
23603 57.0677 0.08573697700444027
23603 57.0704 0.04151474676004476
23603 58.0657 0.16696148153496262
23603 59.0733 0.03339229630699253
23612 60.0811 0.02912621359223301
23612 84.0246 0.011866235167206042
23612 86.0701 0.011866235167206042
23612 86.0964 0.0668824163969795
23612 91.8672 0.03128371089536138
23612 104.1069 0.6472491909385113
23612 124.9997 0.019417475728155338
23612 184.0728 0.07874865156418555
23612 341.2451 0.014023732470334413
23612 434.3985 0.016181229773462782
23612 482.3579 0.07335490830636461
23647 50.842 0.010855084620318745
23647 55.0547 0.08388019933882666
23647 56.0501 0.5230177135244486
23647 57.0339 0.011841910494893176
23647 57.0703 0.06414368184733804
23647 57.0725 0.02368382098978635
23647 58.0657 0.0345389056101051
23647 60.0812 0.1381556224404204
23647 67.0546 0.02171016924063749
23656 57.0704 0.10794018534119629
23656 58.4734 0.4738837405223252
23656 60.0813 0.04212299915754002
23656 60.9555 0.2632687447346251
23656 69.0701 0.04738837405223252
23743 57.0339 0.010595796421747438
23743 57.0704 0.011116901163800591
23743 60.0811 0.08337675872850443
23743 60.3031 0.03647733194372069
23743 60.8875 0.46899426784783743
23743 67.0546 0.07121764808059754
23743 69.0701 0.014938335938857043
23743 71.0731 0.02431822129581379
23743 81.07 0.14938335938857045
23743 83.0857 0.031266284523189164
24179 54.099 0.0625106552253225
24179 56.3424 0.011081434335398078
24179 57.034 0.5966926180598966
24179 58.0658 0.0125021310450645
24179 59.0737 0.014206967096664204
24179 60.0813 0.0909245894186509
24179 64.5805 0.17900778541796897
24218 53.4009 0.05668113844669561
24218 54.4212 0.5426917510853835
24218 57.0339 0.02050168837433671
24218 57.0703 0.011336227689339121
24218 58.2775 0.09044862518089725
24218 60.0812 0.010733236854799807
24218 70.0914 0.2291365171249397
24253 56.0155 0.013326581198859244
24253 56.05 0.14659239318745168
24253 56.4509 0.812921453130414
24467 55.0658 0.019586240665932182
24467 55.0681 0.0159138205410699
24467 55.0709 0.9303464316317787
24480 56.157 0.04767726161369193
24480 57.0339 0.5378973105134475
24480 57.0704 0.022004889975550123
24480 57.073 0.011002444987775062
24480 60.0813 0.01039119804400978
24480 60.8453 0.08557457212713937
24480 69.0703 0.017726161369193152
24480 70.0657 0.2078239608801956
24512 57.0341 0.02260624937204863
24512 57.0704 0.07033055360192907
24512 58.0657 0.6530694263036271
24512 59.1562 0.04069124886968753
24512 60.0812 0.09042499748819452
24512 61.1678 0.01054958304028936
24512 71.0733 0.07535416457349543
24523 54.2427 0.020501070276462963
24523 55.0548 0.05728240224305828
24523 57.0339 0.512526756911574
24523 57.0704 0.030148632759504357
24523 58.0656 0.010552021465826525
24523 60.0784 0.010250535138231482
24523 60.0812 0.022611474569628268
24523 61.8195 0.06632699207090959
24523 62.7858 0.010853507793421568
24523 66.4121 0.011456480448611656
24523 67.0547 0.02954566010431427
24523 69.0701 0.018089179655702614
24523 71.0732 0.05426753896710784
24525 55.0182 0.020270407232481302
24525 55.0546 0.07702754748342894
24525 56.0499 0.5675714025094765
24525 57.0341 0.01743255021993392
24525 57.0704 0.03851377374171447
24525 58.0657 0.08513571037642147
24525 59.0733 0.07500050676018082
24555 55.8544 0.02784584539986634
24555 55.9707 0.07100690576965916
24555 57.034 0.6404544441969258
24555 57.0704 0.03759189128981956
24555 58.0657 0.10442192024949877
24555 60.0812 0.06961461349966586
24590 57.0703 0.014990006662225183
24590 71.0733 0.10992671552298468
24590 86.0964 0.39973351099267157
24590 91.5674 0.033311125916055964
24590 97.1614 0.03264490339773484
24590 104.1069 0.05329780146568954
24590 109.1144 0.022984676882078614
24590 146.9815 0.23650899400399733
24590 231.3414 0.05329780146568954
24662 51.5683 0.026875152699731248
24662 53.1418 0.06840947959931591
24662 55.0546 0.6230149034937699
24662 57.0341 0.035426337649645735
24662 57.0702 0.08795504519912045
24662 58.0654 0.0769606645492304
25799 50.0972 0.022308979364194088
25799 57.0704 0.0780814277746793
25799 60.0813 0.3532255065997397
25799 67.9726 0.02602714259155977
25799 71.0734 0.40899795501022496
25799 71.0858 0.01728945900725042
25799 75.3069 0.0408997955010225
26053 51.5993 0.03073927967621292
26053 56.0602 0.010758747886674523
26053 57.0339 0.03073927967621292
26053 57.0677 0.017077377597896067
26053 57.0704 0.017077377597896067
26053 62.2091 0.11271069214611404
26053 67.0544 0.02220059087726489
26053 67.4326 0.01536963983810646
26053 69.0702 0.2732380415663371
26053 71.0732 0.010929521662653484
26053 71.0823 0.01007565278275868
26053 71.0859 0.15881961166043343
26053 75.7643 0.13491128302337893
26053 80.0382 0.04952439503389859
26234 57.0703 0.024179620034542316
26234 60.0812 0.07599309153713299
